# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=688345515
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-27.4663,0.697163,0.373305,1,3,0,27.862,0.430887
-27.1852,1,0.296422,1,1,0,27.3492,0.309501
-27.1852,3.96903e-07,0.49689,1,1,0,29.2617,0.309501
-27.2289,0.998195,0.0721083,2,5,0,27.2962,0.340428
-27.1631,0.994526,0.120638,3,7,0,27.4351,0.283029
-27.3146,0.834784,0.198603,2,3,0,28.5573,0.380778
-27.2933,0.91642,0.221676,2,3,0,27.9814,0.136857
-29.1339,0.437018,0.299833,1,1,0,29.1635,-0.190289
-28.7106,0.983963,0.130465,2,3,0,29.6463,-0.139863
-28.708,1,0.206544,2,7,0,28.73,0.648457
-27.4389,1,0.337336,1,1,0,28.2041,0.422934
-27.558,0.836532,0.547405,1,1,0,28.0991,0.455171
-27.558,6.11741e-06,0.606448,1,1,0,27.6757,0.455171
-28.2725,0.951152,0.0994636,1,3,0,28.7823,0.588686
-28.5084,0.975755,0.144217,1,1,0,28.5528,0.622272
-31.0704,0.537826,0.219986,1,1,0,31.0914,0.880041
-31.996,0.930033,0.125161,1,1,0,32.0445,0.950065
-30.1972,1,0.171663,1,1,0,31.7938,0.805892
-27.1632,1,0.273806,1,3,0,29.1387,0.283193
-28.9921,0.178085,0.434271,1,1,0,29.3193,-0.174058
-27.2805,1,0.11349,3,7,0,28.9715,0.366518
-27.2787,1,0.179918,1,1,0,27.2997,0.365681
-27.1722,1,0.283695,1,1,0,27.2383,0.296068
-27.1722,0.488786,0.444981,1,1,0,27.3071,0.296068
-27.8598,0.850797,0.232782,2,3,0,28.2815,0.5199
-27.232,0.957216,0.264786,2,3,0,27.8948,0.166712
-27.232,0.117205,0.376623,1,1,0,28.184,0.166712
-27.3221,0.994913,0.0912093,1,3,0,27.379,0.125191
-27.2207,0.991053,0.140621,2,3,0,27.4722,0.173407
-27.4787,0.925967,0.214054,2,3,0,27.8263,0.434353
-27.1569,0.986724,0.283485,2,3,0,27.4141,0.240499
-27.1569,0.163317,0.424178,1,1,0,27.7448,0.240499
-27.2491,0.986266,0.117029,1,3,0,27.4268,0.157432
-27.2198,0.966443,0.174986,3,7,0,27.6366,0.335004
-27.2198,0.63395,0.250292,1,3,0,28.8044,0.335004
-27.6376,0.954005,0.18239,2,3,0,27.73,0.474101
-27.4047,0.741762,0.253446,2,3,0,29.1385,0.412462
-27.6262,0.981069,0.229729,2,3,0,27.6554,0.471488
-27.4035,0.932153,0.335352,2,3,0,27.6972,0.0968456
-27.2177,1,0.442734,1,1,0,27.357,0.175277
-27.2177,1.28451e-09,0.666201,1,1,0,27.7553,0.175277
-27.2096,0.998415,0.140758,3,7,0,27.28,0.328389
-27.5943,0.960701,0.211448,2,3,0,27.5948,0.0449057
-29.9045,0.368079,0.294077,1,1,0,30.0161,-0.269772
-32.8087,0.94241,0.129753,3,7,0,32.8096,1.00619
-30.1295,1,0.174056,1,1,0,32.4102,0.799721
-28.0329,1,0.259985,1,1,0,29.5265,0.550691
-27.1722,1,0.38691,1,1,0,27.5076,0.295983
-27.1722,0.00492719,0.573725,1,1,0,27.8432,0.295983
-27.2051,0.996052,0.129397,2,3,0,27.2338,0.325254
-27.156,0.996114,0.190688,1,3,0,27.2387,0.243838
-27.1877,0.991129,0.280077,1,3,0,27.1877,0.197247
-27.1877,0.839755,0.406187,1,1,0,27.3012,0.197247
-27.1877,7.14314e-05,0.443322,1,1,0,29.3953,0.197247
-27.1927,0.998993,0.102379,2,5,0,27.2387,0.315897
-27.482,0.955466,0.150544,2,3,0,27.7265,0.43528
-27.9921,0.899515,0.203718,1,1,0,27.9938,0.543736
-29.3499,0.885981,0.248267,2,3,0,29.3736,-0.213921
-29.3499,3.61315e-25,2.35766,1,1,0,30.3086,-0.213921
-29.3499,0,5.50529,0,1,1,29.3592,-0.213921
-27.1613,1,0.542818,3,7,0,29.2287,0.279783
-27.348,0.953375,0.565347,1,3,0,27.8413,0.115554
-27.5136,0.916273,0.669295,3,7,0,28.601,0.443795
-27.4588,1,0.810743,1,1,0,27.5479,0.42875
-27.5848,0.973968,1.36567,2,3,0,27.6415,0.0471876
-27.5848,2.98516e-08,2.2387,1,1,0,28.3448,0.0471876
-27.341,0.995231,0.177109,3,15,0,28.7745,0.118084
-27.186,0.999419,0.32042,2,5,0,27.3893,0.198684
-27.1913,0.999438,0.598416,1,1,0,27.1929,0.194183
-27.158,0.993786,1.12824,2,3,0,27.2171,0.271876
-27.158,0.358146,2.0961,1,1,0,27.3378,0.271876
-27.2897,0.99461,0.530173,3,7,0,27.3051,0.370536
-27.2806,1,0.99311,1,1,0,27.3224,0.36655
-27.2806,0.0546275,1.88275,1,1,0,27.6717,0.36655
-27.1672,0.999111,0.193358,3,15,0,27.4881,0.219447
-27.2053,0.996252,0.368046,2,7,0,27.3332,0.325399
-27.328,0.942161,0.68898,1,3,0,27.8057,0.122928
-27.2612,1,1.08672,2,3,0,27.3051,0.357539
-27.2612,0.355521,2.02333,1,1,0,27.6882,0.357539
-27.2287,1,0.554977,1,1,0,27.2583,0.340332
-28.0645,0.815243,1.02959,1,3,0,28.069,0.555984
-28.98,0.90493,1.10529,2,3,0,29.0813,-0.172636
-29.0917,0.860878,1.53513,1,3,0,29.303,0.694438
-29.0917,0.00286347,1.86989,1,1,0,29.441,0.694438
-27.5463,0.988348,0.199761,2,7,0,31.2763,0.452244
-27.1649,0.988951,0.353067,2,5,0,28.1121,0.222865
-27.2825,0.982462,0.619171,2,3,0,27.3687,0.141551
-27.1603,0.981446,1.05661,2,3,0,27.3636,0.27762
-27.8379,0.524032,1.78221,1,1,0,27.9579,-0.00681487
-27.5158,1,0.860424,2,3,0,27.7889,0.0645308
-27.5158,0.207316,1.51517,1,1,0,28.2253,0.0645308
-27.3612,0.972766,0.317971,2,7,0,29.4586,0.398055
-27.4353,0.993995,0.520321,1,1,0,27.4357,0.421871
-27.9542,0.961043,0.893223,2,3,0,27.9584,0.5371
-27.4781,1,1.39505,1,1,0,27.8973,0.434182
-27.3463,1,2.39312,1,1,0,27.7353,0.392785
-27.3463,5.86465e-45,4.071,1,1,0,27.3662,0.392785
-27.2321,0.991626,0.536902,2,5,0,27.5396,0.166635
-27.7419,0.909986,0.896968,1,3,0,27.7563,0.0122532
-27.2954,1,1.21134,1,1,0,27.5909,0.135958
-27.2954,0.0358969,2.03815,1,1,0,27.5449,0.135958
-27.1565,0.999744,0.313182,3,9,0,27.3218,0.242094
-27.1571,0.999792,0.527684,2,5,0,27.1607,0.269378
-27.8515,0.900676,0.882526,2,3,0,28.0092,0.518331
-27.239,1,1.15247,1,1,0,27.6165,0.346154
-27.239,0.0059086,1.90389,1,1,0,28.0248,0.346154
-27.3624,0.99895,0.290545,4,15,0,27.3885,0.110445
-27.449,0.928417,0.479897,3,7,0,29.9777,0.0830153
-28.2388,0.349435,2.66664,1,1,0,28.5041,0.583597
-28.2388,0,11.754,0,1,1,28.4265,0.583597
-27.7703,1,1.39905,2,3,0,28.2421,0.502475
-29.857,0.357549,1.6225,1,1,0,30.1508,0.774151
-30.1051,0.997837,0.374427,2,3,0,30.1077,0.797483
-27.5444,0.998687,0.560976,2,7,0,30.1041,0.451779
-27.6704,0.991814,0.92876,3,7,0,27.6999,0.481445
-27.5117,0.728183,1.59593,2,3,0,28.4411,0.0656284
-27.5117,0.405251,1.23933,1,3,0,30.4787,0.0656284
-27.1598,0.991865,0.351045,2,7,0,28.4349,0.276495
-27.2411,0.99405,0.640105,2,5,0,27.2852,0.161638
-27.2093,1,1.18655,1,1,0,27.2412,0.180714
-27.2093,0.42934,2.24848,1,1,0,27.364,0.180714
-27.6364,0.971951,0.711112,3,7,0,27.9024,0.473823
-28.4494,0.791316,1.24002,1,1,0,28.4881,0.614158
-27.1602,0.98633,1.23068,1,3,0,28.3657,0.231404
-27.1602,0.785844,2.23043,1,1,0,27.2148,0.231404
-27.1602,0.0430579,2.17564,1,1,0,28.2237,0.231404
-27.2211,0.999083,0.223775,3,9,0,27.3542,0.335813
-27.9549,0.95543,0.423044,2,7,0,29.7687,-0.0283053
-27.1559,0.998403,0.695719,2,5,0,27.9992,0.264595
-27.4797,0.916034,1.28949,1,3,0,27.5288,0.0742808
-27.1551,1,1.85895,1,1,0,27.2789,0.258535
-27.18,0.947404,3.40072,1,1,0,27.2107,0.204356
-27.18,1.72751e-06,5.2928,1,1,0,27.6388,0.204356
-27.3558,0.995689,0.545773,3,7,0,27.3646,0.112778
-27.1762,0.97389,0.982105,1,3,0,27.5817,0.300528
-27.415,0.885873,1.64607,1,1,0,27.4266,0.415701
-27.3069,1,2.14058,1,3,0,27.3225,0.131211
-27.3069,4.5824e-14,3.79838,1,1,0,27.5675,0.131211
-27.1552,0.98513,0.431677,2,7,0,28.1556,0.24895
-27.2841,0.988016,0.738455,3,7,0,27.3954,0.368099
-27.4178,0.939489,1.26193,2,3,0,27.6868,0.0923714
-27.1582,1,1.87778,1,1,0,27.2507,0.272574
-27.1582,2.56467e-08,3.25921,1,1,0,28.3942,0.272574
-27.2529,0.995351,0.404418,4,15,0,27.4753,0.353419
-27.6618,0.981974,0.695753,3,7,0,27.7829,0.0293717
-27.6885,0.993451,1.14639,1,1,0,27.8067,0.0235188
-27.6885,0.424065,1.93033,1,1,0,28.6251,0.0235188
-27.2504,1,0.755333,2,3,0,27.6593,0.156748
-27.1731,1,1.28679,2,3,0,27.2267,0.211823
-27.1731,0.39254,2.17467,1,1,0,27.5403,0.211823
-27.3211,0.896763,0.802236,3,7,0,28.8041,0.125591
-27.2278,0.96952,1.04552,1,3,0,27.6206,0.339809
-27.5679,0.898387,1.62289,2,3,0,27.6025,0.457634
-27.5679,0.366036,2.10444,1,1,0,27.7866,0.457634
-27.1896,0.989388,0.74876,1,3,0,27.7743,0.313351
-27.1905,0.999757,1.21042,1,1,0,27.1998,0.314099
-27.4162,0.845546,1.99242,1,1,0,27.4806,0.416074
-27.4162,0.612733,2.2591,1,1,0,27.8899,0.416074
-27.4862,0.990606,1.47709,2,3,0,27.4893,0.0724918
-27.4862,0.011662,2.3525,1,1,0,29.3353,0.0724918
-27.4199,0.998112,0.381949,4,15,0,27.7813,0.091716
-27.1815,0.988202,0.620521,1,3,0,27.6696,0.202876
-27.1829,0.999761,0.97921,1,1,0,27.1872,0.201603
-29.4282,0.35142,1.57724,1,1,0,29.4304,-0.222205
-28.034,0.983053,0.580473,2,3,0,30.0445,-0.0419564
-28.1005,0.950313,0.897845,2,3,0,28.8869,-0.0529695
-27.192,0.969704,1.28354,1,3,0,28.0793,0.315379
-27.1795,0.976083,1.90743,2,3,0,27.2023,0.30398
-27.1795,0.568179,2.86106,1,1,0,27.1945,0.30398
-27.3194,0.715268,1.7408,2,3,0,27.6522,0.126255
-27.1549,1,1.46954,1,3,0,27.2566,0.254411
-27.1935,0.962218,2.30853,1,1,0,27.2031,0.192349
-27.2392,0.909751,3.32455,1,1,0,27.3875,0.162667
-27.2392,3.51627e-25,4.25914,1,1,0,27.6633,0.162667
-27.2865,0.994658,0.778028,1,1,0,27.2867,0.139787
-30.194,0.518495,1.20014,1,3,0,30.3738,-0.296679
-29.991,1,0.67315,1,1,0,30.3417,-0.277951
-27.4004,0.963273,1.04578,2,3,0,30.3451,0.0978089
-28.3867,0.661019,1.4973,1,1,0,28.4467,-0.0964176
-27.1625,0.976869,1.13862,1,3,0,28.5359,0.282051
-27.1625,0.456881,1.66939,1,3,0,28.7128,0.282051
-27.157,0.964069,0.835676,3,7,0,27.6197,0.268808
-27.1734,0.995246,1.19053,2,3,0,27.1892,0.29745
-27.2557,0.912124,1.80063,2,3,0,27.3078,0.154112
-27.155,1,2.29124,1,1,0,27.1789,0.258051
-27.155,0.419432,3.47239,1,1,0,27.1924,0.258051
-27.155,0.99548,1.63408,2,3,0,27.1619,0.250864
-27.155,0.00858418,2.44796,1,1,0,28.0871,0.250864
-27.4014,0.962134,0.513687,2,5,0,28.4668,0.411434
-27.8279,0.972771,0.721537,2,3,0,27.8915,0.51382
-27.3391,0.915214,1.03149,1,3,0,28.7989,0.118797
-27.1558,1,1.31278,1,3,0,27.2915,0.24498
-27.1558,0.0298026,1.96658,1,1,0,28.8109,0.24498
-27.3339,0.97729,0.446421,2,7,0,28.2092,0.120726
-27.6801,0.982594,0.640759,2,5,0,27.7882,0.483565
-27.5524,1,0.925986,1,1,0,27.6894,0.45378
-27.1737,0.96248,1.37881,2,3,0,27.7371,0.211113
-28.3018,0.46484,1.90445,1,1,0,28.3242,0.593041
-27.1691,1,1.02023,2,3,0,28.2138,0.292171
-27.2984,0.813783,1.51019,2,3,0,27.705,0.134719
-27.8597,0.771924,1.56945,1,1,0,27.913,-0.0109491
-27.3246,1,1.5075,1,1,0,27.6803,0.124245
-27.285,1,2.21603,1,1,0,27.4238,0.14043
-27.2804,0.334528,3.24672,1,3,0,27.3396,0.366455
-27.4679,0.977767,1.38549,2,3,0,27.4949,0.431331
-27.4679,0.00491703,1.94591,1,1,0,29.7806,0.431331
-27.1925,0.997462,0.457973,2,5,0,27.6328,0.193199
-27.2922,0.991328,0.667876,3,7,0,27.4463,0.371587
-27.2922,1.52851e-62,3.84058,1,1,0,30.6322,0.371587
-27.2922,1.49825e-169,8.968,1,2,1,27.7047,0.371587
-27.3606,0.961057,0.884239,3,7,0,27.8543,0.111094
-27.2779,0.968459,0.830163,2,3,0,27.779,0.143596
-28.1194,0.77848,1.01842,1,3,0,29.4267,0.564949
-27.8179,1,0.815625,2,3,0,28.0923,0.511887
-27.5094,1,1.35614,1,1,0,27.7912,0.442705
-27.1621,1,2.39101,1,1,0,27.227,0.227582
-27.2682,0.324657,4.36427,1,3,0,27.518,0.360852
-27.201,0.947172,0.96257,2,3,0,27.7865,0.322356
-28.3207,0.633238,1.52521,1,1,0,28.3209,0.595815
-27.2128,1,0.903971,2,3,0,28.204,0.330511
-27.2311,0.990588,1.71629,1,1,0,27.2613,0.341713
-27.2311,1.74047e-09,3.16276,1,1,0,28.2766,0.341713
-27.1549,0.99978,0.264666,3,11,0,27.2809,0.253831
-27.2366,0.996002,0.507172,2,7,0,27.2965,0.344808
-27.222,1,0.95519,1,1,0,27.2408,0.336342
-27.2935,0.944733,1.80819,2,3,0,27.341,0.136777
-27.2907,1,2.87094,1,1,0,27.4885,0.137957
-27.2907,4.21849e-14,5.34778,1,2,1,27.3269,0.137957
-27.1637,0.990878,0.500449,3,7,0,27.7453,0.224913
-27.424,0.975005,0.912438,2,3,0,27.4313,0.090458
-27.4886,0.990788,1.57303,2,3,0,27.5011,0.437085
-27.4886,0.143641,2.81436,1,1,0,27.5035,0.437085
-27.7476,0.988692,0.434125,1,3,0,27.8986,0.497855
-27.1585,0.999939,0.773351,3,7,0,27.75,0.235551
-27.1561,1,1.40868,1,1,0,27.1579,0.243475
-27.1561,5.96949e-05,2.54078,1,1,0,28.9961,0.243475
-27.3358,0.996755,0.280152,2,7,0,27.5316,0.120013
-27.3239,0.993963,0.502705,3,15,0,27.6356,0.384419
-27.2583,0.964189,0.886534,3,7,0,27.8381,0.356094
-27.1581,0.986551,1.42852,2,3,0,27.3211,0.236765
-27.1581,2.66387e-09,2.42569,1,1,0,31.6665,0.236765
-27.1549,0.999984,0.292588,3,9,0,27.161,0.253037
-27.1654,0.999679,0.516965,2,7,0,27.1659,0.2221
-27.441,0.977524,0.904372,3,7,0,27.4554,0.0853726
-27.1725,1,1.48004,1,1,0,27.3379,0.212539
-27.2243,0.942743,2.54739,1,1,0,27.2726,0.171187
-27.2243,6.67623e-06,3.75304,1,1,0,27.3637,0.171187
-27.4077,0.980239,0.497123,2,7,0,28.0285,0.413398
-27.277,0.998788,0.810361,3,7,0,27.464,0.364945
-27.7149,0.662584,1.37376,2,3,0,29.1356,0.491047
-28.1025,0.934338,0.999484,1,1,0,28.1217,0.562212
-27.4412,1,1.43101,2,3,0,27.9123,0.423613
-27.4412,0.11863,2.39486,1,1,0,28.5291,0.423613
-27.191,0.98981,0.463427,2,7,0,28.0483,0.314505
-27.4112,0.931458,0.756997,3,7,0,28.6289,0.414508
-27.2924,0.982053,1.06717,2,3,0,27.6149,0.371678
-27.2924,0.289319,1.68953,1,1,0,28.5985,0.371678
-27.1593,0.999739,0.513652,2,7,0,27.3141,0.233607
-27.1553,1,0.846551,3,7,0,27.1592,0.260769
-27.163,0.997644,1.38667,2,3,0,27.1676,0.225967
-27.163,0.572342,2.2442,1,1,0,27.3767,0.225967
-27.2175,0.983528,1.35057,1,3,0,27.2429,0.333566
-27.2175,0.207756,2.10296,1,1,0,28.0251,0.333566
-27.2286,0.997965,0.554454,2,5,0,27.313,0.168669
-27.196,0.980368,0.891891,2,3,0,27.4495,0.190416
-27.2981,0.9669,1.37066,1,1,0,27.3022,0.134836
-27.2774,1,2.03291,1,1,0,27.3764,0.143823
-27.2774,0.000426475,3.23001,1,1,0,27.4605,0.143823
-27.5249,0.981433,0.558609,1,3,0,27.6928,0.0621592
-27.5249,0.971411,0.853705,1,1,0,27.7249,0.0621592
-27.9722,0.804637,1.26994,2,3,0,29.0637,0.540275
-27.2038,1,1.30832,2,3,0,27.9444,0.184555
-27.2038,0.375299,2.05544,1,1,0,27.7545,0.184555
-27.1599,1,0.83859,2,3,0,27.1999,0.232196
-27.1906,0.981252,1.31383,2,3,0,27.2563,0.314143
-28.0257,0.566996,1.96795,1,1,0,28.0336,-0.0405619
-27.1561,1,1.22215,1,3,0,27.9587,0.243821
-27.2725,0.929162,1.89629,1,1,0,27.2738,0.362883
-27.1772,1,2.52494,1,1,0,27.2394,0.301626
-27.1772,0.000130462,3.88372,1,1,0,27.7606,0.301626
-27.1734,1,0.750857,1,1,0,27.1775,0.297463
-27.8372,0.86691,1.15688,1,3,0,27.9345,0.515611
-28.3426,0.85061,1.35099,1,1,0,28.4897,0.599005
-27.5919,0.980648,1.52359,2,3,0,28.5945,0.0454833
-28.4807,0.459375,2.23367,1,1,0,28.4924,0.618479
-27.1601,0.965587,1.13972,1,3,0,28.7155,0.231669
-27.2825,0.95927,1.61707,2,3,0,27.2972,0.141543
-27.2825,0.183018,2.25762,1,1,0,27.6473,0.141543
-27.4782,0.975624,0.671525,2,7,0,27.8721,0.434219
-27.3124,1,0.969199,1,1,0,27.4513,0.379933
-27.6638,0.876526,1.46232,1,1,0,27.6956,0.479981
-28.1719,0.859672,1.72537,2,3,0,28.3351,0.573283
-27.4148,1,1.96674,1,1,0,27.937,0.415645
-27.4148,1.23651e-12,2.93997,1,1,0,29.1529,0.415645
-27.2019,0.99295,0.634226,1,3,0,27.573,0.323006
-27.2034,0.972213,0.936588,2,3,0,27.4853,0.32407
-27.3937,0.943111,1.32447,1,1,0,27.3946,0.40896
-27.535,0.925605,1.7663,1,1,0,27.6717,0.449368
-27.535,0.0264746,2.27259,1,1,0,28.2364,0.449368
-28.1007,0.963478,0.533778,1,3,0,28.4358,0.561929
-28.4286,0.969026,0.739636,1,1,0,28.4382,0.611263
-27.6962,0.992795,1.03258,2,7,0,28.4977,0.0218639
-27.1643,1,1.50244,1,3,0,27.4876,0.223893
-28.3117,0.374701,2.20833,1,1,0,28.4421,0.594499
-28.3318,0.996367,1.01825,1,1,0,28.5359,0.597428
-28.0786,1,1.48413,2,3,0,28.5644,0.558314
-28.0786,0.154221,2.17065,1,1,0,28.4836,0.558314
-27.3546,0.98645,0.675652,1,3,0,28.426,0.395731
-27.5785,0.893187,0.964143,3,7,0,28.5116,0.0487014
-27.386,0.92473,1.1586,1,3,0,28.2559,0.406448
-27.6451,0.968758,1.4715,2,3,0,27.6998,0.0331109
-27.6451,0.136817,2.01874,1,1,0,28.4405,0.0331109
-27.7624,0.992032,0.623535,1,1,0,27.7651,0.00804782
-27.5851,1,0.892353,1,1,0,27.7535,0.0471186
-27.4352,1,1.29155,2,3,0,27.5978,0.0870958
-27.4352,0.0646535,1.86387,1,1,0,29.607,0.0870958
-27.4825,0.997791,0.516367,1,1,0,27.4831,0.073529
-28.5329,0.931152,0.742744,2,3,0,28.5806,-0.116656
-27.8902,1,0.948214,1,1,0,28.4361,-0.0166278
-27.6354,1,1.36213,1,1,0,27.9264,0.0353277
-28.3082,0.637983,1.95135,1,1,0,28.7239,-0.085056
-27.3677,1,1.49114,1,1,0,27.9739,0.10862
-28.4342,0.428087,2.1296,1,1,0,28.8354,-0.103116
-27.2212,0.922885,1.13699,1,3,0,29.0042,0.335859
-27.5351,0.894802,1.42085,1,1,0,27.5393,0.44939
-27.4531,1,1.68983,1,1,0,27.6435,0.427112
-27.3127,1,2.39954,1,1,0,27.5367,0.380051
-27.1587,1,3.39871,1,1,0,27.2009,0.27388
-27.1587,2.79826e-57,4.80193,1,1,0,29.4658,0.27388
-27.2503,0.984681,1.26213,2,3,0,27.2689,0.156844
-27.2388,1,1.73979,1,1,0,27.2891,0.162893
-27.1559,1,2.45474,1,1,0,27.1808,0.244582
-27.1559,2.59857e-05,3.45519,1,1,0,27.7056,0.244582
-28.9157,0.841493,0.925947,2,3,0,28.9188,-0.165046
-27.1915,0.958215,1.00419,1,3,0,29.2381,0.194015
-28.4281,0.644704,1.31883,2,3,0,29.7142,-0.102259
-27.334,0.840495,1.03396,1,3,0,29.9199,0.38824
-27.9581,0.931977,1.11805,2,7,0,27.9658,-0.0288764
-27.1602,0.990632,1.40246,1,3,0,27.7717,0.277397
-27.8295,0.645165,1.93204,1,1,0,27.8702,0.514119
-30.1824,0.386037,1.51857,1,1,0,30.3302,0.804551
-29.061,1,0.787046,1,1,0,30.0614,0.690938
-27.9629,0.884463,1.09921,2,3,0,30.479,0.538637
-27.4154,1,1.27293,2,3,0,27.8205,0.415817
-27.6111,0.805715,1.77119,2,3,0,27.8682,0.0409286
-28.1872,0.576294,1.80483,2,3,0,28.6671,0.575679
-28.7577,0.949769,1.27754,2,3,0,28.9547,0.654714
-27.3619,0.970926,1.63651,2,3,0,28.3578,0.398295
-27.8217,0.685394,2.1641,1,1,0,28.114,0.512623
-28.082,0.953063,1.82324,2,3,0,28.1499,0.558864
-29.1999,0.341865,2.33952,1,1,0,29.2324,-0.197639
-27.2022,0.920566,1.15294,1,3,0,29.7647,0.323179
-27.7218,0.874385,1.4061,1,3,0,27.7219,0.492485
-27.7218,0.349414,1.59416,1,1,0,29.2095,0.492485
-27.7361,0.998385,0.800798,1,1,0,27.7945,0.495483
-27.2083,0.722913,1.1005,2,3,0,30.4912,0.181386
-27.155,0.991304,0.98763,2,3,0,27.2953,0.256243
-27.5075,0.741028,1.33915,2,3,0,28.6263,0.0667284
-27.3784,0.927495,1.2356,2,3,0,28.1459,0.40391
-27.2316,1,1.51613,1,1,0,27.3405,0.342005
-27.2316,0.128888,2.07488,1,1,0,28.318,0.342005
-27.2715,0.996008,0.755582,1,1,0,27.2716,0.362424
-27.3996,0.976544,1.02797,1,1,0,27.4008,0.410841
-27.155,1,1.35565,1,3,0,27.3429,0.256566
-27.155,0.316851,1.84907,1,1,0,27.9553,0.256566
-27.5026,0.93529,0.903198,1,3,0,27.8024,0.440876
-28.631,0.883673,1.11751,2,7,0,28.6491,-0.129633
-27.5719,1,1.27862,1,1,0,28.3414,0.0503216
-27.8311,0.871653,1.73812,1,1,0,28.0589,-0.00550024
-27.8311,0.394912,1.94963,1,3,0,29.5128,-0.00550024
-28.2827,0.911844,1.07924,1,1,0,28.3289,-0.0812839
-27.6454,0.766484,1.28536,2,3,0,30.4458,0.0330562
-27.1994,1,1.23477,1,3,0,27.5384,0.187794
-27.4956,0.864867,1.67151,1,1,0,27.5159,0.0699311
-28.0802,0.703063,1.8535,1,1,0,28.3334,-0.0496476
-28.3636,0.877429,1.62188,1,1,0,28.7804,-0.0931088
-27.8287,1,1.83075,2,3,0,28.0879,-0.00504522
-27.8287,0.00237187,2.46757,1,1,0,28.4158,-0.00504522
-27.2754,1,0.782617,2,3,0,27.7922,0.14473
-27.3957,0.917611,1.0555,2,7,0,27.9296,0.409603
-27.1732,1,1.26216,1,3,0,27.3394,0.297254
-27.6051,0.868037,1.69745,2,3,0,27.6151,0.466578
-27.1689,1,1.88641,1,1,0,27.3652,0.291785
