# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=688345515
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-27.4936,1,0.4364,2,3,0,27.7146,0.0704644
-27.1988,0.986982,0.654097,1,3,0,27.7827,0.188221
-27.6052,0.772923,1.04091,2,3,0,29.4165,0.0423071
-27.3999,1,0.902291,1,1,0,27.5783,0.0979803
-27.1608,1,1.63267,1,1,0,27.2972,0.230247
-27.1608,0.0184624,3.02489,1,1,0,27.5408,0.230247
-27.2819,0.999024,0.254618,3,15,0,27.3334,0.141812
-27.2364,0.999623,0.480116,2,3,0,27.304,0.164231
-27.2723,0.950554,0.912005,1,3,0,27.8082,0.362776
-27.8018,0.828196,1.48606,1,1,0,27.8104,0.508734
-27.766,1,1.65119,1,1,0,28.0525,0.501593
-27.766,1.14963e-15,3.12851,1,1,0,29.2388,0.501593
-27.5233,0.99653,0.271413,2,7,0,28.2767,0.446341
-27.4606,0.994771,0.512849,3,7,0,27.8756,0.429248
-29.2183,0.857766,0.956371,3,7,0,29.6039,-0.199666
-27.1721,1,1.17128,2,3,0,29.1786,0.213027
-29.3889,0.181024,2.18687,1,1,0,29.5384,0.726995
-30.1141,0.994997,0.359088,3,7,0,30.1238,0.798308
-30.4064,0.979605,0.661217,1,1,0,30.5104,0.82454
-29.6363,1,1.15293,2,3,0,30.5877,0.752469
-27.3367,1,2.11268,1,1,0,28.4159,0.38926
-27.3367,0.00257323,3.83256,1,3,0,27.3368,0.38926
-27.1579,0.995661,0.408042,2,7,0,27.731,0.237233
-27.2434,0.987034,0.734291,1,3,0,27.3486,0.160431
-27.2064,0.936754,1.27744,2,3,0,27.6728,0.326224
-28.1864,0.559761,1.91645,1,1,0,28.2588,0.575552
-27.157,1,1.01707,2,3,0,28.0186,0.240097
-30.6494,0.16033,1.80313,1,1,0,30.6503,0.845452
-29.8714,0.997052,0.329846,1,3,0,30.9807,0.775534
-28.7789,0.988328,0.580056,3,7,0,30.8043,0.657353
-28.7028,1,0.987682,1,1,0,28.9853,0.647799
-28.2669,0.553742,1.71943,2,3,0,30.5298,-0.0789128
-29.0891,0.892686,0.926287,2,3,0,29.9352,-0.185223
-28.9954,1,1.21135,1,1,0,29.4783,-0.174444
-27.7947,1,2.0781,2,3,0,28.1708,0.507344
-27.7947,5.20971e-16,3.53555,1,1,0,28.2105,0.507344
-27.7683,1,0.475395,1,1,0,27.8056,0.502056
-27.5877,1,0.811136,1,1,0,27.753,0.462456
-27.2779,1,1.37298,1,1,0,27.5007,0.365343
-27.2298,1,2.30604,1,1,0,27.3168,0.340951
-27.2298,6.91621e-06,3.84407,1,1,0,28.3587,0.340951
-27.2824,0.99816,0.554808,2,3,0,27.2864,0.367326
-27.3386,0.925105,0.923145,1,3,0,28.1502,0.118964
-28.5021,0.794111,1.27925,1,3,0,28.5156,-0.112481
-28.4822,1,1.29044,1,1,0,28.8485,-0.109771
-27.2954,1,2.12125,1,1,0,27.8968,0.135971
-27.1999,1,3.4635,1,1,0,27.3247,0.187439
-27.1999,2.5161e-56,5.61804,1,1,0,27.6645,0.187439
-27.248,0.997134,0.884378,2,5,0,27.2498,0.350891
-27.3231,0.975577,1.42847,1,1,0,27.3437,0.384121
-27.3231,0.000584592,2.18222,1,1,0,30.1022,0.384121
-27.1669,0.999767,0.358361,3,11,0,27.3609,0.289126
-27.269,0.996323,0.580131,2,7,0,27.2806,0.361247
-28.7161,0.710371,0.926226,2,3,0,30.7423,0.649481
-29.284,0.982172,0.774822,2,3,0,29.2977,0.71577
-29.3422,0.986814,1.18956,1,1,0,29.8123,0.722031
-28.8179,1,1.83551,2,3,0,29.4902,-0.153238
-28.8179,0.00114582,2.90042,1,1,0,28.8434,-0.153238
-29.9412,0.985269,0.512856,3,7,0,29.9877,-0.27326
-29.1651,1,0.786341,1,1,0,29.8805,-0.193773
-27.2366,0.997848,1.23847,1,3,0,28.8759,0.164094
-27.493,0.900661,1.93139,1,3,0,27.5047,0.438276
-27.2573,1,2.43457,1,1,0,27.2793,0.153321
-27.2573,0.000273844,3.78049,1,1,0,27.3198,0.153321
-27.2573,0.873428,0.705541,1,3,0,29.291,0.153321
-27.3673,0.922849,0.841063,1,3,0,28.3681,0.400162
-27.601,0.943763,1.1096,2,3,0,27.959,0.46561
-27.3377,0.834392,1.52433,2,3,0,28.4419,0.389622
-27.1564,0.998954,1.66417,1,3,0,27.2607,0.242425
-27.1564,0.00125447,2.54699,1,1,0,28.7345,0.242425
-27.3638,0.987397,0.502865,3,7,0,27.7085,0.109975
-27.3415,1,0.752923,1,1,0,27.3711,0.117911
-27.3022,0.95084,1.15167,1,3,0,27.7986,0.375803
-27.3022,0.774302,1.58837,2,3,0,28.0172,0.375803
-27.1613,0.86565,1.53201,2,3,0,27.7367,0.279634
-27.1613,0.635422,1.77391,1,1,0,27.606,0.279634
-27.1666,0.997035,1.29784,1,3,0,27.182,0.220225
-27.1666,0.878865,1.94729,1,1,0,27.2674,0.220225
-28.3563,0.360571,2.30619,1,1,0,28.5882,-0.0920665
-27.4777,0.996858,0.987713,3,7,0,28.3722,0.434092
-27.2454,1,1.47457,2,3,0,27.4085,0.349563
-27.2454,0.0920312,2.20646,1,1,0,28.0586,0.349563
-27.3516,0.983998,0.569173,2,5,0,27.8342,0.114255
-27.9151,0.959033,0.826307,2,3,0,27.9758,-0.0211868
-27.5698,1,1.13967,1,1,0,27.8654,0.0508173
-27.5177,1,1.6945,2,3,0,27.5753,0.444871
-27.2992,1,2.51038,1,1,0,27.3101,0.134363
-27.2992,6.06246e-19,3.706,1,1,0,28.3611,0.134363
-27.2855,0.996928,0.831351,2,3,0,27.3717,0.140229
-27.2653,1,1.22186,1,1,0,27.3024,0.149404
-27.5867,0.845482,1.80003,1,1,0,27.6493,0.0467257
-27.1554,1,1.98377,1,1,0,27.3284,0.247867
-27.3103,0.809785,2.90656,1,1,0,27.3899,0.379071
-27.9043,0.424618,2.99073,1,1,0,28.6152,0.528142
-27.213,1,1.51844,1,1,0,27.6476,0.330657
-27.1558,1,2.21635,1,1,0,27.1716,0.245174
-27.1558,0.00423718,1.61243,1,1,0,29.4775,0.245174
-27.1558,3.26975e-14,3.79425,1,1,0,27.5237,0.245174
-27.1888,0.998169,0.374965,2,7,0,27.2321,0.312644
-27.2349,0.995903,0.389133,3,7,0,27.3807,0.343849
-27.4351,0.994933,0.520443,3,7,0,27.4418,0.0871279
-27.6249,0.964854,0.801519,1,1,0,27.6388,0.0377216
-27.7206,0.958778,1.2245,1,1,0,27.9219,0.0166755
-27.1895,1,1.92321,1,1,0,27.2553,0.313242
-27.2102,0.927026,3.53251,1,1,0,27.4011,0.328786
-27.2102,5.53557e-59,5.23727,1,1,0,27.2193,0.328786
-27.2046,0.994653,0.416619,2,7,0,27.415,0.183973
-27.201,0.980377,0.773686,1,3,0,27.3879,0.322348
-27.1716,0.961834,1.37794,2,3,0,27.2398,0.213585
-27.1716,0.962048,2.31372,1,1,0,27.2083,0.213585
-27.1716,0.0871793,3.87594,1,1,0,27.3485,0.213585
-27.3183,0.984135,0.429636,1,3,0,27.5651,0.126656
-27.199,0.967228,0.776362,1,3,0,27.6114,0.320865
-27.1941,0.997172,1.3232,2,3,0,27.2196,0.191903
-27.1941,2.09257e-29,2.45217,1,1,0,31.6732,0.191903
-27.6523,0.992765,0.224737,2,7,0,27.8875,0.0315029
-27.6862,0.997136,0.413549,2,3,0,27.7856,0.0240355
-27.6284,1,0.763744,3,7,0,27.6787,0.472001
-27.6284,0.361044,1.40855,1,1,0,28.7337,0.472001
-27.1707,0.997575,0.401499,2,5,0,27.7662,0.294169
-28.1975,0.900861,0.732229,2,3,0,28.2271,0.577268
-28.0014,1,1.00292,1,1,0,28.3528,0.545337
-28.0014,0.0367937,1.80968,1,1,0,28.3901,0.545337
-27.3758,0.99608,0.216121,2,5,0,28.5857,0.403039
-27.3288,0.999772,0.386972,2,3,0,27.3926,0.386308
-27.3319,0.999856,0.693227,2,3,0,27.3553,0.387464
-27.3345,0.965225,1.23017,2,3,0,27.5309,0.38843
-27.3345,0.00143312,1.96829,1,1,0,28.127,0.38843
-27.2822,0.998755,0.232993,3,9,0,27.5873,0.141676
-27.2707,1,0.410112,1,1,0,27.2834,0.146865
-27.2219,1,0.717665,1,1,0,27.2641,0.172637
-28.4894,0.562162,1.24465,1,1,0,28.5023,-0.110745
-28.4467,1,0.682868,3,7,0,28.6452,-0.104865
-27.1564,1,1.17447,1,3,0,27.9443,0.242422
-27.2074,0.941673,2.00303,1,1,0,27.2332,0.182014
-27.2074,0.138304,2.92016,1,3,1,27.2154,0.182014
-27.1584,0.996439,0.554607,3,7,0,27.3231,0.235759
-27.3462,0.96357,0.931279,2,3,0,27.4291,0.116207
-27.912,0.565812,1.42968,2,3,0,28.2596,0.529541
-27.2927,0.893781,0.815084,1,3,0,28.8353,0.13711
-27.3516,0.981194,1.04848,1,1,0,27.387,0.114262
-27.3516,0.128165,1.66313,1,1,0,28.497,0.114262
-27.2754,1,0.331958,2,3,0,27.3496,0.144713
-28.0767,0.759533,0.551691,2,5,0,31.6888,0.557989
-27.2451,0.984921,0.512552,2,5,0,28.5907,0.159505
-27.2268,0.970649,0.813639,1,3,0,27.5043,0.339212
-27.2268,0.558741,1.24103,1,1,0,27.9465,0.339212
-27.2846,0.997518,0.717478,2,7,0,27.2847,0.140598
-27.2846,0.521357,1.15925,1,1,0,28.2894,0.140598
-27.439,0.990747,0.619265,2,5,0,27.4535,0.422976
-27.439,0.713715,0.979817,1,1,0,28.2994,0.422976
-27.5025,0.883507,0.819047,1,3,0,28.5101,0.0680638
-32.097,0.301044,1.00838,1,3,0,33.949,0.957287
-29.0399,0.958513,0.333189,3,7,0,35.7427,0.688517
-28.8797,1,0.486597,2,3,0,29.0906,0.669669
-29.2787,0.931991,0.775758,1,1,0,29.4732,0.715195
-28.3205,1,1.05792,1,1,0,29.2195,0.595776
-27.2897,1,1.66929,1,1,0,27.5089,0.138389
-27.1587,1,2.61977,1,1,0,27.1969,0.234921
-27.1587,4.13219e-36,4.08982,1,1,0,28.2463,0.234921
-27.1786,0.992706,0.730965,1,3,0,27.2234,0.303162
-27.4374,0.888336,1.12571,2,3,0,27.6788,0.0864461
-27.2509,0.789745,1.3801,2,3,0,27.6807,0.352395
-27.7853,0.745452,1.36885,1,1,0,27.854,0.505481
-27.5925,1,1.23633,1,1,0,27.8862,0.463606
-27.5925,0.0855262,1.90917,1,1,0,27.7825,0.463606
-27.1726,0.992154,0.43331,2,5,0,27.9557,0.212391
-27.5679,0.933362,0.658828,2,3,0,27.904,0.0512975
-27.1957,0.966421,0.882974,1,3,0,27.8142,0.318304
-27.2169,0.988456,1.26277,2,3,0,27.2514,0.333178
-27.2169,0.0587845,1.88219,1,1,0,27.6894,0.333178
-27.4157,0.991459,0.420224,2,5,0,27.5342,0.0930255
-27.7768,0.97978,0.631064,3,7,0,27.9057,0.00514549
-27.3778,1,0.921782,1,1,0,27.6833,0.105203
-27.3778,0.313173,1.39683,1,1,0,28.4528,0.105203
-27.6229,0.963962,0.534658,2,3,0,27.9682,0.0381827
-27.8572,0.987259,0.753038,2,3,0,27.8806,-0.0104781
-29.6397,0.526964,1.10689,1,1,0,29.7481,-0.243886
-27.9893,0.978648,0.654997,3,7,0,30.3635,0.54324
-27.1907,0.969856,0.943715,1,3,0,28.1549,0.194634
-27.1661,0.725848,1.33192,2,3,0,27.6724,0.287933
-27.3468,0.930381,1.16684,1,1,0,27.347,0.392951
-27.1718,1,1.51939,1,1,0,27.2285,0.213388
-27.1718,0.000300148,2.25634,1,1,0,27.8933,0.213388
-27.3696,0.980471,0.492464,2,7,0,27.621,0.107988
-27.5327,0.974851,0.705598,2,3,0,27.7149,0.0601541
-27.319,1,0.996988,1,1,0,27.4894,0.126383
-27.7601,0.687006,1.47266,2,3,0,27.9096,0.00852986
-28.6383,0.66272,1.20327,2,3,0,29.5996,0.639519
-27.4762,1,0.941052,1,3,0,28.3368,0.433658
-27.1549,1,1.38316,1,1,0,27.2978,0.252884
-28.1235,0.311468,2.0262,1,1,0,28.5196,0.565607
-28.0259,1,0.828458,2,3,0,28.252,0.549516
-27.5905,0.984393,1.21223,2,3,0,28.2696,0.04581
-27.1644,1,1.7182,1,1,0,27.2645,0.285195
-27.1644,3.1227e-07,2.49842,1,1,0,28.0895,0.285195
-27.3309,0.957796,0.587874,3,7,0,28.0133,0.387077
-27.1555,0.994546,0.792913,1,3,0,27.377,0.262087
-27.27,0.953613,1.13993,2,3,0,27.3372,0.361717
-27.5721,0.815259,1.51817,1,1,0,27.6909,0.458664
-30.3375,0.133715,1.5749,1,1,0,31.0678,0.818469
-30.7084,0.974755,0.484801,1,1,0,30.7999,0.850424
-30.416,1,0.670252,1,1,0,31.0007,0.825381
-29.7935,1,0.966462,1,1,0,30.8413,0.768006
-28.8626,0.765897,1.38959,2,3,0,30.2895,0.667606
-27.3478,0.990616,1.3212,2,3,0,28.1951,0.393303
-27.9471,0.543891,1.86123,1,1,0,28.0037,-0.0269223
-27.5957,1,1.20126,2,3,0,27.9627,0.0445562
-27.5957,0.409914,1.71612,1,1,0,27.7502,0.0445562
-27.3461,1,0.881727,1,1,0,27.5452,0.116234
-27.8773,0.86713,1.25767,2,3,0,27.9535,-0.0142436
-27.4607,1,1.42443,1,1,0,27.8439,0.0796437
-28.4702,0.297669,2.02284,1,1,0,28.7013,0.617044
-27.1678,1,0.866162,2,3,0,28.4492,0.290332
-27.1678,0.511308,1.22906,1,3,0,28.7926,0.290332
-27.1549,0.997693,0.761204,2,3,0,27.1904,0.255195
-27.95,0.697545,1.07369,2,3,0,28.8323,0.536367
-27.7298,1,0.912599,1,1,0,27.9897,0.494179
-27.6606,0.942119,1.28821,2,3,0,28.0871,0.0296541
-28.1361,0.684925,1.6471,1,1,0,28.6647,-0.0586981
-27.4628,1,1.37108,1,1,0,27.9604,0.079034
-27.1575,1,1.92568,1,1,0,27.2139,0.270504
-27.1575,0.0966851,2.69832,1,1,0,27.2484,0.270504
-27.4573,0.93708,0.853488,1,3,0,27.5389,0.428302
-27.1833,0.864937,1.07915,2,3,0,28.1512,0.307695
-27.2173,0.98546,1.2108,1,1,0,27.2277,0.333443
-27.2316,0.996217,1.65188,1,3,0,27.2338,0.166924
-29.2043,0.0482702,2.2886,1,1,0,30.3822,0.707051
-30.6392,0.822005,0.682403,1,1,0,30.6495,0.844593
-29.6404,1,0.714338,1,1,0,30.6103,0.752882
-27.9597,1,0.995194,1,1,0,29.2003,0.538084
-27.5575,0.835076,1.38349,2,3,0,28.1425,0.0538804
-27.5575,0.626407,1.47469,1,1,0,28.1608,0.0538804
-27.3346,1,1.127,2,3,0,27.5168,0.388492
-27.3346,0.368782,1.56112,1,1,0,28.057,0.388492
-27.385,0.722214,0.794752,2,3,0,30.2443,0.406109
-27.1549,1,0.709559,2,3,0,27.351,0.253645
-27.4214,0.933351,0.981242,1,3,0,27.465,0.0912606
-27.4898,0.970588,1.21984,1,1,0,27.6021,0.0715126
-28.7795,0.377277,1.60519,1,1,0,29.2806,-0.148494
-28.1033,1,0.836467,2,3,0,28.701,-0.0534156
-27.4214,1,1.15152,2,3,0,27.8959,0.0912556
-27.4214,0.00913591,1.58217,1,1,0,29.284,0.0912556
-29.787,0.908477,0.469636,2,7,0,29.9181,-0.258446
-27.4855,1,0.560851,2,3,0,29.5762,0.072695
-27.3486,0.90836,0.770012,1,3,0,28.4165,0.393592
-27.1821,1,0.917068,2,3,0,27.3099,0.202301
-27.1593,1,1.25489,2,3,0,27.1731,0.233646
-27.1593,0.00243045,1.71401,1,1,0,29.1144,0.233646
-27.2613,0.985311,0.514168,1,3,0,27.4031,0.151342
-27.3126,0.992917,0.687342,1,1,0,27.3154,0.128921
-27.798,0.870673,0.927892,2,3,0,28.4219,0.507982
-28.0458,0.924335,1.04036,1,1,0,28.2105,0.55286
-28.0308,1,1.26344,2,3,0,28.0388,-0.0414198
-28.0885,0.983781,1.7164,1,3,0,28.1041,0.559938
-28.0885,0.00232159,2.27208,1,1,0,30.9766,0.559938
-27.7354,1,0.69702,1,1,0,28.0471,0.495337
-29.5976,0.860461,0.946006,2,3,0,29.5979,0.748572
-27.4951,0.873314,1.0426,1,3,0,29.963,0.0700714
-27.4006,1,1.17043,1,1,0,27.5475,0.0977752
-27.4006,0.0068706,1.58226,1,1,0,30.2305,0.0977752
-27.3824,1,0.496961,3,7,0,27.409,0.103672
-27.4404,0.992339,0.672253,1,1,0,27.4538,0.0855355
-27.5367,0.992501,0.897792,2,3,0,27.5827,0.0591288
-27.5541,0.99268,1.19742,1,1,0,27.7133,0.0547101
-27.1962,1,1.59502,1,1,0,27.3756,0.190255
-27.1962,0.417038,2.14402,1,1,0,27.2399,0.190255
-27.2276,0.993598,1.23934,2,3,0,27.2449,0.169214
-27.7186,0.675922,1.64912,1,1,0,27.8796,0.0171028
-27.7186,0.630549,1.38785,1,1,0,28.4348,0.0171028
-27.8845,0.41855,1.09537,2,3,0,32.1739,-0.0155787
