# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2483,0.991587,0.676305,2,5,0,30.1693,0.00490237
-29.3114,0.919571,1.2339,2,3,0,29.9347,0.0497288
-29.2542,1,1.80563,1,1,0,29.2962,0.0107039
-29.377,0.841994,3.41332,1,1,0,29.4274,-0.166182
-29.377,0.422975,3.92247,1,1,0,29.833,-0.166182
-29.3006,1,1.22083,1,1,0,29.3641,-0.129823
-29.3006,0.872477,2.30761,1,1,0,29.4479,-0.129823
-29.3557,0.944886,2.92555,1,1,0,29.3585,0.0711515
-29.4257,0.835939,4.61575,1,1,0,29.901,0.098503
-29.4257,0.240311,5.2017,1,3,1,29.7078,0.098503
-29.252,0.990802,0.976761,2,3,0,29.5712,0.00864757
-29.5148,0.882967,1.76711,2,3,0,29.7683,-0.213158
-29.2639,1,2.30271,1,3,0,29.3558,0.0190854
-29.2659,0.995701,4.21148,1,1,0,29.3515,0.0206904
-29.2659,2.10398e-54,7.53107,1,1,0,29.3739,0.0206904
-29.2472,0.999995,0.75663,3,7,0,29.2677,0.00381231
-29.5621,0.940399,1.37664,1,3,0,29.593,0.140435
-29.5621,0.152909,2.09451,1,1,0,31.4702,0.140435
-29.9148,0.992262,0.346501,3,11,0,30.7866,-0.305563
-30.0548,0.993716,0.612012,1,1,0,30.0548,-0.330988
-29.2312,1,1.07508,2,3,0,29.9417,-0.0674892
-29.2278,0.999176,1.9034,2,3,0,29.2348,-0.0270289
-29.2278,4.56678e-05,3.3308,1,1,0,30.5482,-0.0270289
-30.5894,0.981438,0.39149,3,11,0,31.027,-0.412295
-29.3752,0.995085,0.655789,2,5,0,30.8971,0.0793859
-29.2262,0.990848,1.12951,1,3,0,29.4979,-0.0526091
-32.7055,0.445871,1.90721,1,3,0,32.7294,-0.632831
-32.5087,1,0.770682,2,3,0,32.8501,-0.615911
-30.925,1,1.32544,1,1,0,32.2525,-0.455213
-30.7824,0.560653,2.26041,2,3,0,31.8097,-0.43755
-30.6716,1,1.24766,1,1,0,30.9993,-0.423251
-30.0119,0.425933,2.11136,2,3,0,32.4143,0.237353
-29.8064,0.994461,0.838618,2,3,0,30.1874,0.197969
-30.1483,0.923394,1.39273,1,1,0,30.2151,0.260695
-29.3298,1,1.92555,1,1,0,29.8104,0.0592011
-29.3298,0.636077,3.19834,1,1,0,29.3393,0.0592011
-30.4037,0.630249,2.1707,2,3,0,30.5002,0.300161
-29.9009,1,1.46042,1,1,0,30.3585,0.216826
-30.3908,0.711533,2.40427,1,1,0,30.9463,0.298269
-29.8989,0.527294,1.97329,2,3,0,32.1989,-0.302512
-29.3683,1,1.04874,2,3,0,29.9131,-0.162612
-31.5371,0.522471,1.71262,2,3,0,32.6346,0.437659
-31.0251,0.988137,0.908265,3,7,0,32.2942,0.381102
-30.4708,1,1.4347,1,1,0,31.0821,0.309795
-29.2818,1,2.31532,1,1,0,29.7075,-0.118212
-29.2256,1,3.7134,1,1,0,29.2313,-0.0370784
-29.6193,0.190463,5.91992,1,1,0,30.898,-0.241498
-30.648,0.758176,1.4964,1,1,0,30.6535,-0.420132
-30.7282,0.981715,1.3829,1,1,0,31.0342,-0.430626
-29.6031,1,2.11045,1,1,0,30.3556,-0.237359
-29.6952,0.307025,3.33725,1,3,0,29.7487,0.173685
-29.5983,0.985552,1.13226,2,7,0,29.9668,-0.236143
-29.5983,0.609623,1.73118,1,1,0,30.5178,-0.236143
-29.5034,0.92221,1.15732,3,7,0,30.4828,-0.209757
-29.6657,0.832141,1.5338,2,3,0,30.7012,-0.252851
-29.3117,1,1.66754,2,3,0,29.5515,-0.135985
-30.9346,0.268013,2.5982,1,1,0,31.0179,0.370293
-29.5086,0.96591,0.842266,1,3,0,31.707,0.125237
-29.8396,0.942588,1.21904,1,1,0,29.8407,0.204758
-29.964,0.959034,1.67253,1,1,0,30.1516,0.228693
-29.5504,1,2.36717,2,3,0,29.6907,-0.223302
-29.5504,0.28461,3.63623,1,3,0,29.6052,-0.223302
-29.2966,0.957242,1.25507,1,3,0,30.0121,0.0413825
-29.4762,0.645987,1.76238,2,3,0,30.7671,0.115315
-29.3906,1,1.29916,2,3,0,29.4734,0.0854916
-29.3393,0.936437,1.98366,2,3,0,29.5655,-0.149807
-29.3393,0.194748,2.6492,1,1,0,30.161,-0.149807
-29.2276,0.974594,0.784191,3,7,0,30.172,-0.0582756
-29.5044,0.941374,1.13295,1,3,0,29.7816,0.124003
-29.2398,1,1.52555,2,3,0,29.4777,-0.0811532
-29.8593,0.673882,2.30248,1,1,0,29.9043,-0.294768
-29.8593,0.85195,1.81005,1,1,0,30.3191,-0.294768
-29.3446,1,2.02836,2,3,0,29.6621,-0.152269
-29.3446,2.75278e-07,3.03863,1,1,0,31.7745,-0.152269
-30.0746,0.944652,0.639208,2,7,0,31.275,-0.334404
-29.831,1,0.860924,1,1,0,30.0542,-0.289103
-30.3548,0.900925,1.28739,1,1,0,30.379,-0.379042
-29.3329,1,1.58375,2,3,0,30.2567,0.0606818
-30.0619,0.615691,2.3527,1,1,0,30.2113,0.246141
-29.2406,0.940074,1.66856,2,3,0,30.3827,-0.082216
-29.9255,0.670744,2.20258,1,1,0,29.9256,0.221523
-30.6658,0.763902,1.73978,1,1,0,30.8445,0.336415
-30.9216,0.973485,1.642,2,3,0,31.3463,0.368726
-32.8056,0.560731,2.29951,2,3,0,32.9356,-0.641248
-29.3594,0.895329,1.48232,1,3,0,33.3959,0.0727355
-30.1321,0.857938,1.78983,2,3,0,30.1462,0.258021
-30.1952,0.989916,2.01287,2,3,0,30.3793,-0.354396
-29.4235,1,2.88623,1,1,0,29.935,-0.183813
-29.4048,0.33334,4.20318,1,3,0,29.5066,0.0909029
-29.5023,0.962832,1.79755,1,1,0,29.5626,0.12336
-29.4192,1,2.44303,1,3,0,29.4583,-0.182275
-29.4192,0.025985,1.77169,1,1,0,30.321,-0.182275
-29.4192,2.68925e-113,4.33717,1,1,0,29.8283,-0.182275
-29.462,0.997777,0.433672,1,1,0,29.4621,-0.196851
-29.6119,0.988562,0.452607,2,5,0,29.9189,0.153552
-29.2681,0.990904,0.59521,1,3,0,29.7969,0.0223545
-29.5315,0.973292,0.9073,2,3,0,29.5318,-0.217991
-29.5315,0.410584,1.42353,1,3,0,31.2459,-0.217991
-29.4919,1,0.406244,1,1,0,29.5307,-0.206303
-29.377,1,0.734396,1,1,0,29.476,-0.166192
-29.684,0.854474,1.35999,1,1,0,29.7645,-0.257179
-29.2528,1,1.60991,1,1,0,29.3803,0.00943763
-29.2528,0.225389,3.03628,1,1,0,29.4625,0.00943763
-29.3186,0.994477,0.499767,1,3,0,29.3527,0.0535352
-29.703,0.936789,0.934164,1,3,0,29.7058,0.175486
-29.703,0.500875,1.45436,1,3,0,30.7217,0.175486
-29.3435,0.986241,0.584806,2,3,0,29.9726,0.0656634
-29.2854,1,1.06205,2,3,0,29.3361,0.0344857
-29.399,0.88207,1.99743,1,1,0,29.4141,-0.174803
-29.4798,0.859082,2.60519,1,1,0,29.9149,-0.202535
-29.4798,1.4514e-11,3.15977,1,1,0,29.5322,-0.202535
-29.3707,0.998527,0.295092,1,3,0,29.5784,-0.163596
-29.409,0.996804,0.549202,1,1,0,29.4108,-0.178557
-29.2263,0.991405,1.00703,2,3,0,29.4595,-0.0533239
-29.2263,0.553421,1.79991,1,1,0,29.4223,-0.0533239
-34.1383,0.565874,0.901837,2,3,0,34.7948,0.657712
-31.1719,0.964831,0.473871,2,3,0,35.4605,0.398053
-30.3745,1,0.779562,2,3,0,31.0695,0.295885
-29.243,1,1.40389,1,1,0,29.7815,-0.000879105
-29.2253,1,2.50345,1,1,0,29.2271,-0.0458103
-29.2253,1.822e-119,4.42124,1,1,0,31.5017,-0.0458103
-30.1994,0.842657,0.500122,1,3,0,32.7552,-0.355077
-29.9369,0.996241,0.578354,3,7,0,30.4502,-0.309734
-29.4944,1,1.00912,1,1,0,29.8323,-0.207047
-29.2764,1,1.76244,1,1,0,29.3132,0.0284686
-29.6385,0.393314,3.05054,1,1,0,30.4525,0.160196
-29.8482,0.936625,1.06181,1,1,0,29.9443,0.206488
-29.4401,1,1.5504,1,3,0,29.5919,-0.189578
-29.4401,0.0624313,2.65154,1,3,1,29.452,-0.189578
-29.2559,0.991984,0.404662,2,7,0,29.8128,0.012328
-29.2268,0.939205,0.679356,3,7,0,30.0875,-0.0305563
-29.2276,0.999926,0.990112,2,3,0,29.2279,-0.027621
-29.2276,0.247362,1.67115,1,1,0,29.7893,-0.027621
-31.3914,0.915957,0.428847,3,7,0,32.7348,-0.508343
-30.7958,1,0.587008,1,1,0,31.3448,-0.439237
-29.2283,0.988517,0.983212,1,3,0,30.7554,-0.0256189
-29.7211,0.708347,1.5895,1,1,0,29.7394,-0.265664
-29.6716,1,1.29473,2,3,0,29.7201,0.168173
-29.7669,0.886875,2.13296,1,1,0,30.4002,0.189629
-29.7669,2.32597e-08,2.66324,1,1,0,29.8759,0.189629
-29.595,0.999936,0.404159,2,3,0,29.7858,0.149187
-29.6903,0.988425,0.66403,1,1,0,29.7079,0.172554
-29.3306,0.940066,1.05491,2,3,0,30.0295,-0.145629
-29.3306,0.526341,1.48839,1,1,0,29.8664,-0.145629
-31.1415,0.830027,0.803496,2,7,0,31.1473,0.394602
-29.2536,0.970382,0.878018,1,3,0,31.1956,0.0102051
-29.2517,0.99895,1.32004,2,3,0,29.2696,0.00831404
-29.2517,0.00432015,2.10648,1,1,0,29.9664,0.00831404
-29.2709,0.99947,0.355207,2,3,0,29.271,0.0245086
-29.9053,0.916213,0.568699,1,3,0,30.5044,0.217676
-30.3817,0.979749,0.752076,2,7,0,30.3817,-0.383016
-29.8511,1,1.14082,2,3,0,30.2207,0.207067
-29.8511,0.578847,1.80029,1,1,0,30.6947,0.207067
-30.246,0.956935,1.12478,2,3,0,30.4164,0.276363
-30.224,1,1.60766,2,3,0,30.2317,0.272913
-30.3667,0.259774,2.51162,1,3,0,30.7635,-0.380813
-36.5718,0.506669,0.794952,3,7,0,38.4449,-0.899942
-37.3231,0.961903,0.432048,1,1,0,37.4453,-0.942696
-36.7672,1,0.622236,1,1,0,37.8719,-0.911265
-33.5734,1,0.967346,1,1,0,36.5002,-0.702279
-30.3119,0.983936,1.49655,1,3,0,31.6684,0.286514
-29.6883,0.333342,2.22813,1,3,0,29.6922,-0.258158
-29.2811,0.892342,0.853243,2,3,0,30.7255,0.031687
-29.2811,0.812597,1.04955,1,3,0,29.894,0.031687
-29.5288,0.799992,1.09311,2,3,0,30.2509,0.131135
-32.1411,0.527446,1.10891,1,3,0,33.0222,-0.582891
-29.3863,0.895843,0.645425,2,5,0,33.6272,-0.169888
-29.3465,1,0.797102,1,1,0,29.3903,-0.153117
-29.6249,0.887221,1.21193,2,3,0,29.8794,0.156822
-29.7549,0.925827,1.46317,1,1,0,30.0032,0.187041
-29.7549,0.75289,1.90445,1,1,0,30.4206,0.187041
-29.2934,1,1.75316,1,1,0,29.5372,0.0394747
-29.2934,8.92904e-13,2.63318,1,1,0,30.5196,0.0394747
-29.3399,0.996985,0.550163,2,3,0,29.3582,0.0640108
-29.4444,0.993534,0.822713,2,3,0,29.4472,0.104966
-29.3107,1,1.21734,2,3,0,29.416,0.0493609
-29.3107,0.006974,1.81724,1,1,0,30.5232,0.0493609
-29.227,0.998507,0.396806,2,5,0,29.4028,-0.0560676
-29.2966,0.982976,0.591451,1,3,0,29.4664,0.0413839
-29.9282,0.930716,0.852595,2,7,0,29.9288,-0.308098
-29.5305,1,1.10881,1,1,0,29.8524,-0.217713
-29.5305,0.0795415,1.64066,1,1,0,31.1465,-0.217713
-29.2873,0.990607,0.425143,1,3,0,29.8257,-0.121805
-29.6752,0.864932,0.61846,2,5,0,31.1031,0.169026
-29.4622,1,0.708668,1,1,0,29.6456,0.110838
-29.2487,0.917191,1.0433,2,3,0,29.9637,-0.0914193
-29.2487,0.791773,1.31265,1,1,0,29.5121,-0.0914193
-29.2501,0.999778,1.30716,2,3,0,29.2507,0.00677037
-29.4431,0.823027,1.909,1,1,0,29.5423,0.104508
-29.4431,0.46184,2.00987,1,1,0,29.4746,0.104508
-30.5062,0.742243,1.09384,1,3,0,31.0493,-0.400849
-29.7643,1,0.996107,1,1,0,30.3482,-0.275163
-29.3346,0.671463,1.44768,2,3,0,30.0718,0.0614919
-29.4042,0.97441,1.15981,1,1,0,29.4375,0.0906848
-29.2488,1,1.60392,1,1,0,29.2937,-0.0915246
-29.2488,1.23937e-05,2.31595,1,1,0,30.2673,-0.0915246
-29.7656,0.961552,0.56113,2,5,0,29.9515,0.189362
-29.9562,0.990054,0.757654,2,3,0,29.9925,0.227249
-29.3904,0.936986,1.07333,2,3,0,30.2233,-0.171523
-30.5393,0.703722,1.38106,2,3,0,30.5614,-0.405441
-29.877,1,1.17783,2,3,0,30.4263,0.212178
-37.7487,0.00200601,1.68803,1,1,0,37.9945,-0.966034
-37.4127,1,0.424334,1,1,0,38.0042,-0.947657
-30.3425,1,0.60878,2,3,0,36.7761,-0.377214
-29.6273,1,0.87102,1,1,0,30.1928,-0.2435
-29.3891,1,1.24288,1,1,0,29.5827,-0.170994
-29.3891,0.00474747,1.76883,1,1,0,30.8124,-0.170994
-29.2599,0.999992,0.458013,2,7,0,29.3839,-0.101843
-29.2672,0.999711,0.65246,2,3,0,29.2691,-0.10779
-29.2328,0.809699,0.926622,2,3,0,30.6972,-0.0155486
-29.4016,0.963867,0.951884,1,3,0,29.4165,0.0897246
-29.2257,0.465711,1.26767,2,3,0,31.4659,-0.0368233
-29.6393,0.919676,0.72981,1,3,0,30.0189,-0.246458
-29.2703,0.998075,0.901605,1,3,0,29.5784,-0.110142
-29.2681,0.991981,1.26752,2,3,0,29.3166,-0.108447
-29.2681,0.00188552,1.7598,1,1,0,31.1852,-0.108447
-29.2504,0.983618,0.472901,2,5,0,29.7328,0.00705132
-29.6366,0.977527,0.648249,3,7,0,29.6662,-0.245796
-29.6366,0.884114,0.877852,1,1,0,30.0965,-0.245796
-29.7444,0.969529,1.01785,1,1,0,29.8418,-0.270834
-29.3004,1,1.35559,1,1,0,29.5589,-0.12969
-29.5723,0.763401,1.89361,1,1,0,29.5959,0.143191
-29.5723,0.40002,1.79752,1,1,0,29.7114,0.143191
-29.4898,0.934023,0.948021,1,3,0,30.2111,-0.205653
-29.5939,0.821963,1.18801,2,3,0,30.3616,-0.234986
-29.6918,0.866672,1.24145,2,3,0,30.2575,-0.258984
-29.5945,1,1.39324,1,1,0,29.8414,-0.235143
-29.3176,1,1.93328,1,1,0,29.5278,-0.139114
-29.3176,0.0027899,2.67704,1,1,0,29.4077,-0.139114
-29.2942,0.995714,0.759638,2,3,0,29.3826,-0.126072
-29.6379,0.901188,1.04564,1,1,0,29.6379,-0.246111
-29.2841,1,1.23744,2,3,0,29.5002,-0.119706
-29.2841,0.0262394,1.7088,1,1,0,30.8987,-0.119706
-29.2772,1,0.511577,1,1,0,29.285,-0.115095
-29.3205,0.962319,0.706924,1,3,0,29.688,0.0545163
-29.5576,0.905144,0.91932,1,3,0,29.9619,-0.225293
-29.2318,0.978545,1.09215,2,3,0,29.6665,-0.0175483
-29.2318,0.294916,1.45218,1,1,0,30.1129,-0.0175483
-29.7122,0.831413,0.670584,3,7,0,31.872,0.177563
-30.0334,0.95251,0.710663,2,3,0,30.4131,0.241165
-30.5888,0.881229,0.906701,1,1,0,30.6647,0.326122
-29.2792,1,1.03572,2,3,0,30.587,-0.116487
-31.0981,0.363642,1.41714,1,1,0,31.1651,-0.475696
-29.4767,0.998989,0.73474,3,7,0,31.0902,-0.20156
-29.2537,0.98441,1.00291,1,3,0,29.5515,0.0102318
-29.2557,0.983844,1.33668,2,3,0,29.2945,-0.0981482
-29.2557,0.514672,1.77706,1,1,0,29.42,-0.0981482
-29.2557,0.463312,1.16426,1,3,0,31.4876,-0.0981482
-29.2762,0.997148,0.707861,1,1,0,29.2765,-0.114413
-30.8216,0.707971,0.959345,1,3,0,30.9736,-0.442481
-29.8301,1,0.843041,1,1,0,30.6266,-0.288916
-31.3776,0.570222,1.14487,1,1,0,31.4749,-0.506861
-29.394,0.994607,0.820219,2,3,0,31.4536,-0.172923
-29.3692,1,1.10321,2,3,0,29.4304,-0.163001
-29.5155,0.930006,1.49326,1,3,0,29.5414,0.127281
-29.5155,0.149028,1.82032,1,1,0,29.8379,0.127281
-29.2334,0.968528,0.704323,1,3,0,29.8977,-0.071573
-29.2952,0.988889,0.909232,1,3,0,29.2983,-0.126632
