# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.3195,0.993232,0.198471,1,1,0,29.3239,0.0540199
-29.2281,0.738507,0.290896,2,3,0,30.0313,-0.0262099
-29.6076,0.903059,0.26317,1,3,0,29.6211,0.152452
-29.2304,1,0.32427,1,1,0,29.4144,-0.0203312
-30.952,0.139973,0.477821,1,1,0,31.6296,0.3724
-31.0577,0.98938,0.142147,1,1,0,31.1932,0.384918
-31.166,0.9774,0.205402,1,1,0,31.5225,0.397385
-29.2275,0.994115,0.289415,1,3,0,30.398,-0.0578487
-29.2275,0.285641,0.419255,1,1,0,29.6577,-0.0578487
-29.2815,0.986389,0.166091,1,3,0,29.3679,0.0319018
-29.2815,4.38215e-05,3.79262,1,1,0,30.0661,0.0319018
-29.2815,0,8.85671,0,1,1,31.1527,0.0319018
-30.3379,0.890564,0.873286,3,7,0,30.6078,-0.376525
-31.644,0.926755,0.679482,2,5,0,32.0183,0.448646
-31.644,0.872792,0.729972,1,1,0,32.7839,0.448646
-31.7491,0.987767,0.763714,1,1,0,31.9941,0.45921
-29.4373,1,1.2214,2,3,0,31.5528,-0.188603
-29.2708,1,2.15015,1,1,0,29.2915,0.0244232
-29.2708,4.41928e-10,3.92109,1,1,0,29.464,0.0244232
-29.3444,0.999116,0.310082,3,7,0,29.349,0.0660593
-29.2771,0.960451,0.578146,2,5,0,30.3717,-0.115019
-30.0075,0.914669,0.964285,2,3,0,30.1565,-0.322658
-29.3697,0.928796,1.39905,2,3,0,30.3818,0.0771282
-29.3697,0.13965,2.12589,1,1,0,30.2928,0.0771282
-31.2341,0.983044,0.275549,3,15,0,31.456,0.405053
-30.5918,0.962246,0.501178,2,5,0,33.3379,-0.412618
-30.9312,0.983953,0.850778,2,3,0,31.0325,-0.455962
-30.8739,1,1.53467,2,3,0,30.9137,0.362891
-30.8739,1.34335e-05,2.88433,1,3,0,30.8819,0.362891
-30.9428,0.999022,0.265829,1,1,0,30.9448,0.371294
-29.2322,0.988283,0.501199,3,7,0,31.7762,-0.06934
-29.2498,0.992318,0.906715,2,7,0,29.3034,0.00651175
-29.4381,0.422876,1.64446,2,3,0,30.8028,-0.188886
-29.2828,0.996435,0.564385,1,3,0,29.5313,-0.118844
-29.2263,0.939567,1.03043,2,3,0,29.7401,-0.0328827
-29.2483,0.989001,1.58333,1,1,0,29.2488,0.00490082
-29.2483,7.81848e-10,2.77876,1,1,0,31.0692,0.00490082
-29.8753,0.992707,0.300357,3,15,0,29.941,0.211852
-29.9137,0.999264,0.535145,2,3,0,29.9362,0.219275
-30.1742,0.952758,0.9616,1,1,0,30.2379,0.264937
-30.1742,0.319423,1.50653,1,1,0,31.8963,0.264937
-29.634,1,0.419464,3,9,0,30.1554,-0.245165
-29.4329,0.998728,0.745918,3,7,0,29.7034,0.101004
-29.3402,1,1.30958,1,1,0,29.4292,0.0641435
-29.2741,1,2.28605,1,1,0,29.3548,0.0268166
-29.2741,7.42973e-11,3.95516,1,1,0,29.4691,0.0268166
-29.2759,0.99865,0.499494,2,5,0,29.3481,-0.114182
-29.2517,1,0.863896,1,1,0,29.2723,-0.0944395
-29.7104,0.883221,1.48658,2,3,0,29.7144,-0.263237
-31.0088,0.57736,1.88369,2,3,0,31.0205,0.379179
-29.6743,0.872954,1.09698,2,3,0,32.306,0.168803
-29.2253,0.841442,1.35266,2,3,0,30.3144,-0.0428923
-29.6544,0.876475,1.53702,1,3,0,29.655,-0.250135
-29.6544,0.125395,1.90093,1,1,0,31.1872,-0.250135
-29.7109,0.996769,0.370268,2,3,0,29.8176,-0.26336
-29.578,1,0.61833,1,1,0,29.7008,-0.230797
-30.0382,0.774995,1.03309,1,3,0,31.4722,0.242013
-29.9193,1,0.997348,1,1,0,30.121,0.220344
-30.6956,0.658573,1.64879,2,3,0,31.1043,0.340308
-29.3357,0.934601,1.20401,1,3,0,30.9034,-0.148085
-29.2277,1,3.38421,1,1,0,29.2281,-0.0274472
-29.2277,0,48.6835,0,1,1,30.4039,-0.0274472
-29.2277,4.0457e-35,8.22757,1,1,0,29.4273,-0.0274472
-29.4512,0.919275,0.811503,2,3,0,29.9107,-0.193321
-29.6447,0.941781,0.871525,2,3,0,30.0535,-0.247783
-30.1532,0.945316,1.13431,2,3,0,30.2468,-0.347588
-29.465,1,1.61503,1,3,0,29.6637,0.111754
-29.465,2.4243e-08,2.86171,1,1,0,29.6079,0.111754
-29.2259,0.998807,0.226143,3,11,0,29.737,-0.0349425
-29.226,0.999998,0.413543,1,1,0,29.226,-0.0346941
-29.2266,0.999902,0.773632,1,1,0,29.2266,-0.0316587
-29.2266,0.369128,1.4609,1,1,0,29.9497,-0.0316587
-29.2419,0.998297,0.379697,4,15,0,29.3046,-0.0838019
-29.4273,0.982024,0.721215,3,7,0,29.478,0.0990492
-29.4183,1,1.29936,2,3,0,29.4237,-0.181949
-29.4183,0.0363121,2.46478,1,1,0,29.4496,-0.181949
-29.4171,1,0.239415,2,3,0,29.4207,-0.181496
-34.1962,0.885698,0.457451,3,7,0,34.3313,0.661832
-35.634,0.862364,0.613244,1,1,0,35.7509,0.757309
-34.3969,1,0.763891,1,1,0,35.9124,0.675921
-29.4453,1,1.43064,1,1,0,31.8686,0.105249
-29.4453,2.33064e-10,2.65347,1,1,0,30.0085,0.105249
-29.5317,0.997016,0.259806,3,9,0,29.8798,-0.218052
-29.474,1,0.480107,1,1,0,29.529,-0.200717
-29.319,0.964936,0.885973,2,3,0,29.8465,0.0537529
-29.6629,0.63064,1.46417,2,3,0,30.0117,-0.252178
-29.3666,1,0.930805,1,1,0,29.5934,-0.161875
-29.3666,0.243777,1.68297,1,1,0,29.8254,-0.161875
-29.3163,0.999589,0.366715,2,3,0,29.3909,-0.13843
-29.2254,0.993494,0.661003,2,5,0,29.4033,-0.0471736
-29.894,0.613737,1.16033,2,3,0,31.0707,0.215491
-30.5029,0.917311,0.719417,1,1,0,30.503,0.314316
-29.6037,1,1.0184,2,3,0,30.2578,-0.237526
-29.6037,0.0220388,1.78787,1,1,0,30.4433,-0.237526
-29.7759,0.996555,0.232866,2,5,0,29.961,-0.277641
-29.2253,0.994513,0.4062,2,7,0,30.1432,-0.0435505
-29.2396,0.997092,0.698577,1,3,0,29.2546,-0.00513852
-29.2396,0.832839,1.19916,1,3,0,29.6938,-0.00513852
-30.29,0.73239,1.33864,2,3,0,30.2952,0.283183
-30.774,0.946003,1.15473,2,3,0,30.7763,-0.436479
-30.774,0.756803,1.71364,1,3,0,31.1005,-0.436479
-30.774,0.841235,1.57194,1,3,0,31.0388,-0.436479
-29.3394,1,1.78181,1,1,0,29.624,0.0637827
-29.3394,3.80277e-05,2.98588,1,1,0,30.5103,0.0637827
-30.235,0.932248,0.425705,2,7,0,31.6762,-0.360721
-30.0451,1,0.60629,3,7,0,30.2422,-0.329303
-29.4974,1,1.0123,1,1,0,29.9052,-0.207952
-29.4974,0.00100155,1.67803,1,1,0,31.9582,-0.207952
-29.4526,1,0.253938,3,7,0,29.4995,-0.193773
-29.326,0.998474,0.421892,1,3,0,29.5118,-0.143397
-29.2269,0.995999,0.693576,2,3,0,29.3895,-0.0559719
-29.3123,0.976233,1.12604,1,3,0,29.3247,0.0502479
-29.2882,1,1.73478,1,1,0,29.3518,0.0362977
-29.2882,0.0122725,2.80748,1,1,0,29.3324,0.0362977
-29.79,0.945558,0.467311,1,3,0,30.4949,0.194538
-29.238,1,0.669255,3,7,0,29.7223,-0.00739704
-29.3079,0.97859,1.07942,1,3,0,29.3447,-0.133914
-29.6507,0.774734,1.64898,1,1,0,29.651,0.163158
-29.6507,0.253804,1.58724,1,1,0,30.8261,0.163158
-29.2711,0.999857,0.479217,2,7,0,29.649,0.0246165
-29.3502,0.925041,0.764995,3,7,0,30.0095,-0.154806
-29.4496,0.990516,1.03002,2,3,0,29.4703,-0.192778
-29.3197,1,1.59468,2,3,0,29.3593,0.0540885
-29.3197,4.16731e-06,2.50737,1,1,0,29.8714,0.0540885
-29.2509,0.998079,0.451305,1,3,0,29.373,0.00753109
-30.7218,0.7095,0.707979,1,3,0,32.7201,-0.429796
-30.3346,1,0.596199,1,1,0,30.696,-0.376024
-30.6882,0.9192,0.932765,1,1,0,30.8734,-0.425429
-29.2404,0.958229,1.224,2,3,0,30.295,-0.00410541
-29.2404,0.661657,1.73824,1,1,0,29.4327,-0.00410541
-29.299,0.972327,1.32241,1,1,0,29.3055,0.0428258
-29.299,0.0138539,1.92557,1,1,0,30.0887,0.0428258
-29.3918,0.985572,0.384164,2,7,0,29.9518,-0.17207
-29.4539,0.994816,0.576204,2,5,0,29.5316,0.108145
-29.6869,0.952122,0.876991,1,1,0,29.6955,0.171761
-29.4503,1,1.21822,1,1,0,29.6649,0.10693
-29.4503,0.0872784,1.85835,1,1,0,29.8643,0.10693
-29.2403,0.995335,0.447763,2,5,0,29.6686,-0.0817778
-29.2358,0.999922,0.677098,3,7,0,29.2437,-0.0106294
-29.2306,0.945898,1.02902,2,3,0,29.5293,-0.0198574
-30.1896,0.598185,1.39881,1,1,0,30.1993,0.267426
-29.412,0.922319,0.952947,1,3,0,30.8578,-0.179668
-29.2339,1,1.23327,1,1,0,29.3381,-0.0723715
-29.2547,0.980549,1.85375,1,1,0,29.2557,0.0112435
-29.2547,0.000742034,2.67227,1,1,0,30.0078,0.0112435
-29.2468,0.998396,0.573165,3,7,0,29.3126,-0.089442
-32.4872,0.686204,0.85687,2,3,0,32.8679,-0.614027
-29.2473,1,0.700114,2,3,0,32.0527,-0.0899289
-29.2785,0.996898,1.04494,2,3,0,29.2811,-0.116002
-29.2287,1,1.54471,1,1,0,29.2523,-0.0614691
-29.2287,0.0744359,2.28887,1,1,0,29.4957,-0.0614691
-29.7414,0.962774,0.588235,2,5,0,29.8222,0.184085
-29.8002,0.989406,0.813219,1,1,0,29.8763,0.196675
-30.9831,0.637778,1.17834,1,1,0,31.1107,0.376115
-31.1192,0.971316,0.883466,1,1,0,31.4576,0.392047
-29.2536,1,1.23333,1,3,0,30.3444,0.0101945
-29.2536,0.0303329,1.81027,1,1,0,30.4993,0.0101945
-29.3764,0.988502,0.444362,1,3,0,29.5235,0.0798745
-29.2289,0.998531,0.639226,3,7,0,29.4236,-0.0240918
-29.2507,0.830297,0.933657,2,3,0,30.4589,-0.0934849
-29.754,0.907254,1.00116,2,3,0,30.0048,-0.272929
-29.754,0,12.1672,0,1,1,29.8501,-0.272929
-29.754,0.0403015,1.95604,1,1,0,30.2528,-0.272929
-29.6268,0.998185,0.208758,3,7,0,30.0487,-0.243365
-29.2809,1,0.278077,3,15,0,29.6205,0.0314984
-29.518,0.979684,0.431947,1,3,0,29.8785,0.128017
-29.499,1,0.687917,3,7,0,29.5406,0.122358
-31.007,0.575351,1.22633,1,1,0,31.026,0.378966
-31.5416,0.955192,0.593185,1,1,0,31.5575,0.438122
-29.2257,0.963324,0.955198,1,3,0,31.7915,-0.0366561
-29.2257,0.215945,1.5958,1,1,0,30.2143,-0.0366561
-29.2582,0.998828,0.252742,2,7,0,29.3408,0.014326
-29.2872,0.992732,0.477989,3,7,0,29.5482,0.0356354
-30.7702,0.836408,0.886516,2,3,0,31.0256,0.349917
-30.7702,0.773959,1.0064,1,1,0,31.7386,0.349917
-31.2569,0.966701,0.941931,2,3,0,31.4747,0.407583
-31.2569,0.348498,1.59915,1,3,0,33.7414,0.407583
-30.686,0.999688,0.408237,2,3,0,31.3281,0.339056
-29.2287,0.931401,0.766487,2,3,0,31.7599,-0.0246256
-29.2287,0.676299,1.16148,1,3,0,30.324,-0.0246256
-31.9196,0.760146,0.817585,2,3,0,31.956,0.475901
-31.5726,1,0.742087,1,1,0,32.0775,0.441335
-31.4728,1,1.36344,2,3,0,31.528,-0.517007
-31.4728,1.22735e-12,2.48007,1,1,0,31.8666,-0.517007
-29.3979,0.995584,0.250273,3,13,0,32.342,0.0883133
-29.5097,0.974114,0.451631,2,5,0,30.3753,-0.211659
-29.4846,0.996241,0.759382,3,7,0,29.606,0.117956
-29.3857,1,1.34695,2,3,0,29.5365,-0.169663
-29.3857,0.578231,2.39118,1,1,0,29.3858,-0.169663
-31.1399,0.479161,1.31176,1,1,0,31.1587,-0.480501
-30.8525,1,0.554131,1,1,0,31.1512,-0.446328
-30.7685,1,0.977026,1,1,0,31.1702,-0.435782
-29.2292,1,1.7067,1,1,0,29.7961,-0.0629841
-29.2292,6.66418e-22,2.95439,1,1,0,31.6971,-0.0629841
-29.2317,0.998702,0.357989,4,15,0,29.3171,-0.0177572
-29.3593,0.981392,0.619824,1,3,0,29.4857,0.072704
-29.2269,0.997395,1.01689,1,3,0,29.3749,-0.0558832
-29.2269,0.479426,1.72543,1,1,0,29.5639,-0.0558832
-29.2263,0.995018,0.767665,3,7,0,29.2808,-0.0327394
-29.2847,0.982041,1.28688,2,3,0,29.2935,-0.120117
-29.8889,0.531626,2.07128,1,1,0,30.1958,-0.300593
-30.4608,0.852952,1.0682,1,1,0,30.5537,-0.394458
-29.31,1,1.23911,1,1,0,30.0303,-0.135087
-29.4696,0.847401,2.06361,1,1,0,29.6327,-0.199302
-29.323,0.373766,2.34489,1,3,0,29.3231,0.0557785
-29.305,0.993977,0.837605,2,3,0,29.4086,0.0462096
-29.993,0.732175,1.36347,1,1,0,30.0151,0.233963
-29.4016,1,1.17431,1,1,0,29.8073,0.0897168
-29.4016,0.0287628,1.92159,1,1,0,30.1985,0.0897168
-30.1326,0.984998,0.311691,2,5,0,30.5021,0.2581
-29.2694,0.989814,0.493364,3,7,0,30.7474,-0.109468
-29.2741,0.978213,0.784913,1,3,0,29.4956,0.0268331
-29.235,1,1.20804,2,3,0,29.2756,-0.0742723
-29.235,0.180627,1.94425,1,1,0,29.6818,-0.0742723
-29.2253,1,0.47379,2,7,0,29.2347,-0.0431385
-29.2256,0.999934,0.762342,3,7,0,29.226,-0.0369689
-29.4336,0.874293,1.21907,2,3,0,29.7413,-0.187355
-29.2265,1,1.46011,1,1,0,29.3274,-0.0543445
-29.2265,0.00132673,2.3123,1,1,0,30.2524,-0.0543445
-29.3326,0.980978,0.394122,2,7,0,30.0893,0.0605195
-29.2348,0.998456,0.599737,2,7,0,29.3727,-0.0738637
-29.3425,0.966884,0.94362,1,3,0,29.4403,0.0652132
-29.3425,0.69885,1.37819,1,1,0,29.7983,0.0652132
-29.5234,0.946309,1.11881,1,1,0,29.5372,0.129582
-29.3018,0.977771,1.55447,2,3,0,29.4522,0.0444302
-29.3018,0.0282979,2.3022,1,1,0,29.6023,0.0444302
-29.5826,0.976099,0.445866,1,3,0,29.94,0.145952
-29.3963,0.963156,0.659608,3,7,0,30.4639,-0.173771
-32.8373,0.692617,0.945328,2,3,0,32.906,0.55781
-33.9734,0.85077,0.763959,1,1,0,34.1783,0.645856
-29.3137,1,0.861369,2,3,0,33.5472,0.0509698
-29.5671,0.897527,1.32302,1,1,0,29.5933,0.141803
-30.0345,0.737124,1.63625,1,1,0,30.3173,0.241361
-29.3941,1,1.45121,2,3,0,29.7621,0.0868586
-29.3941,2.21696e-07,2.2078,1,1,0,33.0709,0.0868586
-29.2393,0.995725,0.435856,2,7,0,29.629,-0.0805153
-29.2458,0.991279,0.658513,1,3,0,29.3725,0.0022393
-29.9159,0.86645,0.981889,1,3,0,30.0099,0.219687
-30.8823,0.738274,1.135,1,1,0,30.981,0.363925
-30.5536,1,1.01415,1,1,0,31.0599,0.321328
-29.2647,1,1.52612,1,1,0,29.8773,0.0197536
-29.2647,0.0934684,2.28739,1,1,0,29.4891,0.0197536
-29.2363,0.999429,0.573281,2,3,0,29.2795,-0.00989518
-29.5242,0.924211,0.858904,1,3,0,29.8121,-0.215904
-29.4627,1,1.107,1,1,0,29.5655,-0.197076
-29.2443,1,1.64887,1,1,0,29.3181,0.000559925
-29.2443,0.0127207,2.44687,1,1,0,29.6147,0.000559925
-29.3231,0.992024,0.541821,1,3,0,29.3822,0.0558456
-29.235,1,0.79296,3,7,0,29.313,-0.011874
-29.3261,0.914138,1.17419,2,3,0,29.6334,0.0573767
-30.1536,0.769198,1.4721,2,3,0,30.1653,0.261564
-30.0167,1,1.40069,2,3,0,30.4264,-0.324296
-30.0295,0.986859,2.05798,1,1,0,30.8533,-0.326563
-30.0295,2.23783e-10,2.94025,1,1,0,30.0576,-0.326563
-29.4663,1,0.665095,3,7,0,30.045,-0.19827
-29.6346,0.86805,0.975366,2,3,0,30.6191,0.159229
-29.3029,0.968441,1.11708,1,3,0,29.764,-0.131145
-29.3095,0.998739,1.53728,2,3,0,29.3214,-0.1348
-29.2301,1,2.23034,1,1,0,29.2376,-0.0211668
-29.2301,3.25619e-09,3.23326,1,1,0,29.8369,-0.0211668
-29.2254,0.999513,0.758494,1,3,0,29.2358,-0.0463101
-29.3533,0.966581,1.10004,1,3,0,29.3742,0.0700669
-29.6706,0.84048,1.49883,1,1,0,29.7517,0.167949
-29.6503,1,1.62417,1,1,0,29.9337,0.163065
-29.625,1,2.33976,1,1,0,30.1708,0.156839
-29.625,0.0823949,3.36084,1,3,1,29.9515,0.156839
-29.6566,0.938518,0.944248,2,3,0,30.3362,0.164595
-29.2552,1,1.21741,1,3,0,29.5117,0.011645
-29.7613,0.686673,1.74565,1,1,0,29.8553,0.188425
-30.1681,0.880355,1.44045,2,3,0,30.4098,0.263943
-30.1681,0.0128609,1.66991,1,1,0,33.6116,0.263943
-29.5013,0.980422,0.42689,1,3,0,30.8655,0.123054
-29.2365,0.999831,0.590719,2,5,0,29.4878,-0.0095094
-29.3247,0.971073,0.843239,1,3,0,29.4652,-0.142732
-29.3247,0.665096,1.1425,1,3,0,30.7975,-0.142732
-31.3676,0.55876,0.913649,1,3,0,33.0885,0.419697
-31.0351,1,0.610162,1,1,0,31.3972,0.382275
-31.0236,1,0.86653,1,1,0,31.3585,0.380924
-29.2435,0.976676,1.22749,1,3,0,30.5341,-0.0857415
-29.5809,0.795645,1.66736,1,1,0,29.6253,-0.231571
-29.4132,1,1.66567,2,3,0,29.4677,0.0940242
-29.4132,0.000578417,2.34526,1,1,0,29.9326,0.0940242
-29.9712,0.958706,0.61853,3,7,0,30.548,0.230006
-29.3561,1,0.813755,3,7,0,29.8864,-0.157412
-29.2934,1,1.14446,1,1,0,29.3494,-0.125547
-29.2934,0.776761,1.60577,1,3,0,29.5681,-0.125547
-29.2339,1,1.55495,1,1,0,29.2665,-0.0723595
-29.2339,0.072441,2.1744,1,1,0,29.6537,-0.0723595
-29.3258,0.987875,0.662924,1,3,0,29.3829,-0.143285
-29.3655,0.951814,0.909334,1,3,0,29.7281,0.0753544
-29.2276,1,1.17369,1,3,0,29.3234,-0.027923
-29.2364,0.994231,1.63539,1,1,0,29.2389,-0.00963808
-29.2364,0.000492748,2.25261,1,1,0,30.6446,-0.00963808
-29.2483,0.99373,0.623355,3,7,0,29.3801,0.00498113
-29.2327,0.995462,0.858786,1,3,0,29.2924,-0.0703473
-29.5073,0.925766,1.18396,1,3,0,29.5547,0.124852
-30.9866,0.465016,1.45727,1,1,0,31.1478,0.376536
-32.5905,0.748908,0.860018,1,1,0,32.6234,0.536921
-32.9003,0.952916,0.799151,1,1,0,33.325,0.563032
-30.4241,1,1.02601,1,1,0,32.2904,0.303109
-29.2387,1,1.4166,1,1,0,29.8486,-0.00638057
-29.2254,1,1.95196,1,1,0,29.2284,-0.0473119
-29.2254,1.49836e-05,2.68433,1,1,0,30.1017,-0.0473119
-29.5067,0.977113,0.771765,3,7,0,29.5068,-0.210756
-29.4868,1,1.02501,1,1,0,29.5639,-0.204724
-29.2385,1,1.40819,2,3,0,29.3718,-0.0794747
-29.3127,0.934827,1.93091,1,1,0,29.3171,0.0504491
-29.3127,0.0364533,2.38959,1,1,0,29.5082,0.0504491
-29.4461,0.92093,0.740478,1,3,0,30.2125,-0.191614
-29.407,1,0.898409,1,1,0,29.4638,-0.177805
-29.4107,0.998644,1.22887,1,1,0,29.4771,-0.179165
-29.4107,0.173588,1.67433,1,1,0,30.2338,-0.179165
-29.4556,0.995406,0.648646,1,1,0,29.4614,-0.194758
-29.2747,0.807333,0.879464,2,3,0,31.2876,-0.113366
-30.3715,0.871787,0.895474,2,3,0,30.5858,-0.381523
-29.3659,0.999131,1.00479,1,3,0,30.153,-0.161585
-29.7499,0.840019,1.36469,1,1,0,29.8022,-0.272037
-29.804,0.990794,1.45728,2,3,0,29.9203,0.197477
-29.804,0.116372,1.94928,1,1,0,30.1045,0.197477
-29.6414,0.999921,0.705998,3,7,0,29.8569,-0.246985
-29.742,0.977773,0.957612,1,1,0,29.8105,-0.270296
-29.2346,0.948968,1.25477,2,3,0,29.8822,-0.0736147
-29.4896,0.857452,1.57318,1,1,0,29.4896,0.119495
-29.3166,1,1.72103,1,1,0,29.4622,0.0525215
-29.3166,0.000164443,2.32118,1,1,0,31.1286,0.0525215
-29.3166,0.889074,0.720237,1,3,0,30.6201,0.0525215
-29.2958,1,0.826359,1,1,0,29.3193,0.0408976
