# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.881,4.32398e-18,2.84585,1,1,0,30.5609,0.212963
-29.6045,0.996392,0.319413,1,3,0,30.1189,0.151656
-29.3993,0.980448,0.569383,2,5,0,30.1127,-0.174933
-29.8509,0.949028,0.96272,2,7,0,29.8634,0.207018
-33.1931,0.45615,1.48283,2,3,0,33.3097,0.586709
-33.4746,0.975469,0.607703,1,1,0,33.72,0.608667
-31.5321,1,1.0006,1,1,0,33.2156,0.437132
-31.5321,0.539418,1.74329,1,3,0,32.4525,0.437132
-30.5021,1,0.905388,1,1,0,31.3845,0.314193
-30.5692,0.961497,1.56476,1,1,0,31.3216,0.323463
-30.5692,0.000468979,2.42891,1,1,0,30.6128,0.323463
-29.9294,0.989911,0.323271,1,3,0,31.2419,0.222255
-29.2305,0.995137,0.541924,2,5,0,30.1503,-0.065814
-29.4437,0.944339,0.913293,1,3,0,29.6002,0.10472
-29.2358,1,1.34556,1,1,0,29.3547,-0.0106669
-29.2358,9.43912e-05,2.26214,1,1,0,30.626,-0.0106669
-30.2187,0.978643,0.32359,2,5,0,30.5497,0.272062
-31.5394,0.940632,0.517688,2,3,0,31.5932,0.437892
-31.7321,0.974418,0.750286,1,1,0,31.9781,0.457516
-31.3131,1,1.17324,1,1,0,32.2141,0.413771
-29.3417,1,1.93809,1,1,0,29.7255,-0.150896
-29.3417,0.0118987,3.17954,1,1,0,29.3425,-0.150896
-29.7327,0.822472,1.00926,1,1,0,29.7908,-0.268247
-29.7327,0,10.5135,0,1,1,32.2308,-0.268247
-29.7327,0.167259,1.6147,1,1,0,29.747,-0.268247
-29.7207,1,0.235479,1,1,0,29.7408,-0.265565
-29.3404,0.986719,0.317871,1,3,0,30.1399,-0.150322
-29.6137,0.939624,0.477193,3,7,0,30.4912,0.153989
-29.6079,1,0.673912,2,7,0,29.6134,-0.238602
-30.0857,0.713176,1.20079,1,1,0,30.4415,-0.336297
-29.472,1,0.895448,1,1,0,29.901,-0.200069
-29.472,1.08668e-08,1.66435,1,1,0,30.9692,-0.200069
-29.3924,0.999998,0.132273,4,15,0,29.4753,-0.172279
-29.2262,0.985099,0.250014,2,7,0,30.4068,-0.0525411
-29.2716,0.989321,0.452848,2,5,0,29.3731,0.0250466
-29.4121,0.95349,0.831182,1,1,0,29.4164,0.0936305
-30.4841,0.378095,1.35987,1,1,0,30.9835,0.311668
-29.3144,1,0.37262,2,7,0,30.4792,-0.137429
-29.331,0.958548,0.705423,2,3,0,29.6479,0.0597446
-29.4909,0.935549,1.16761,1,3,0,29.4994,-0.205989
